person_id,first_name,middle_name,last_name,birthDate,country,deathDate,birthdate,deathdate,gender
579,Leo,,Tover,,,,1902-12-06,"December 30, 1964",
580,Victor,,Young,,,,1899-08-08,"November 10, 1956",
581,Thomas,,Richards,,,,,,
582,Irving,,Rapper,,,,,,
583,Alfred,Hitchcock Harry E.,Edington,,,,,,
584,Joan,,Harrison,,,,1907-06-20,14 August 1994,
585,Alma,,Reville,,,,,,
586,Harry,Stradling,Sr.,,,,,,
587,George,,Froeschel,,,,,,
588,Harold,F.,Kress,,,,1913-06-26,"September 18, 1999",Male
589,Daniele,,Amfitheatrof,,,,1901-10-29,4 June 1983,
590,Michael,,Powell,,,,1905-09-30,19 February 1990,
591,John,,Sutro,,,,,,
592,Emeric,,Pressburger,,,,1902-12-05,5 February 1988,
593,Rodney,,Ackland,,,,,,
594,Frederick,"Young,",F.R.P.S.,,,,,,
595,Ralph,Vaughan,Williams,,,,,,
596,Muir,,Mathieson,,,,,,
597,London,Symphony,Orchestra,,,,,,
598,Ortus,,,,,,,,
599,Stanley,,Cortez,,,,1908-11-04,"December 23, 1997",Male
600,Irving,,Pichel,,,,,,
601,Allen,,McNeil,,,,,,
602,William,Cameron,Menzies,,,,,,
603,Jo,,Swerling,,,,,,
604,Leigh,,Harline,,,,1907-03-26,"December 10, 1969",Male
605,Fred,,Guiol,,,,1898-02-17,"May 23, 1964",
606,Irwin,,Shaw,,,,1913-02-27,"May 16, 1984",
607,Otto,,Meyer,,,,,,
608,Ted,,Tetzlaff,,,,1903-06-03,"January 7, 1995",
609,Joseph,,Sistrom,,,,,,
610,W.,R.,Burnett,,,,1899-11-25,"April 25, 1982",Male
611,Frank,,Butler,,,,1889-12-28,"June 10, 1967",
612,Frank,,Bracht,,,,1910-01-07,"September 26, 1985",Male
613,LeRoy,,Stone,,,,1894-01-05,"September 15, 1949",
614,William,C.,Mellor,,,,"June 29, 1903","April 30, 1963",
615,Theodor,,Sparkuhl,,,,,,
616,David,,Buttolph,,,,,,
617,Robert,,Buckner,,,,,,
618,George,M.,Cohan,,,,,,
619,Ray,,Heindorf,,,,1908-08-25,"February 3, 1980",
620,Julius,J.,Epstein,,,,1909-08-22,"December 30, 2000",Male
621,Philip,G.,Epstein,,,,,,
622,Howard,,Koch,,,,,,
623,John,F. Link,Sr.,,,,1901-03-22,"April 8, 1968",Male
624,Ray,,Rennahan,,,,1896-05-01,"May 19, 1980",
625,Clarence,,Brown,,,,,,
626,Noël,,Coward,,,,,,
627,Thelma,,Connell,,,,,,
628,Ronald,,Neame,,,,1911-04-23,16 June 2010,
629,Clifton,,Parker,,,,,,
630,Aldous,,Huxley,,,,,,
631,Paul,,Osborn,,,,"September 4, 1901","May 12, 1988",Male
632,Hans,,Rameau,,,,,,
633,Robert,,Russell,,,,1912-01-19,"February 11, 1992",
634,Frank,,Ross,,,,1904-08-04,"February 18, 1990",
635,Lewis,R.,Foster,,,,1898-08-05,"June 10, 1974",
636,Lamar,,Trotti,,,,1900-10-18,"August 28, 1952",
637,Cyril,J.,Mockridge,,,,1896-08-06,"January 18, 1979",
638,William,,Perlberg,,,,,,
639,George,,Seaton,,,,1911-04-17,"July 28, 1979",
640,Herman,,Shumlin,,,,,,
641,Dashiell,,Hammett,,,,1894-05-27,"January 10, 1961",Male
642,Rudi,,Fehr,,,,1911-07-06,"April 16, 1999",
643,Hugo,,Friedhofer,,,,1901-05-03,"May 17, 1981",
644,Frank,,Cavett,,,,,,
645,Lionel,,Lindon,,,,1905-09-02,"September 20, 1971",Male
646,Robert,Emmett,Dolan,,,,"DolanAugust 3, 1908","September 26, 1972",Male
647,Joseph,,Sistrom,,,,,,
648,Raymond,,Chandler,,,,1888-07-23,"March 26, 1959",
649,John,,Seitz,,,,,,
650,Miklós,,Rózsa,,,,1907-04-18,"July 27, 1995",
651,John,Van,Druten,,,,1901-06-01,19 December 1957,
652,Ralph,E.,Winters,,,,1909-06-17,"February 26, 2004",
653,Leon,,Shamroy,,,,1901-07-16,"July 7, 1974",Male
654,George,,Sidney,,,,,,
655,MGM,,Cartoons,,,,,,
656,Isobel,,Lennart,,,,1915-05-18,1971-01-26,
657,Adrienne,,Fazan,,,,"May 9, 1906","August 23, 1986",Female
658,Charles,P.,Boyle,,,,1892-06-26,"May 28, 1968",
659,Robert,,Planck,,,,1902-08-19,"October 31, 1971",Male
660,Georgie,,Stoll,,,,,,
661,Harry,,Marker,,,,1899-10-07,"October 18, 1990",Male
662,Jerry,,Wald,,,,1911-09-16,"July 13, 1962",
663,Ranald,,MacDougall,,,,1915-03-10,"December 12, 1973",Male
664,David,,Weisbart,,,,1915-01-21,"July 21, 1967",
665,Robert,E.,Sherwood,,,,1896-04-04,"November 14, 1955",
666,Emil,,Newman,,,,1911-01-20,"August 30, 1984",Male
667,Filippo,Del,Giudice,,,,,,
668,Dallas,,Bower,,,,,,
669,Alan,,Dent,,,,,,
670,Reginald,,Beck,,,,,,
671,Jack,,Hildyard,,,,1908-03-17,"September 5, 1990",
672,Robert,,Krasker,,,,,,
673,William,,Walton,,,,,,
674,William,,Hornbeck,,,,"August 23, 1901","October 19, 1983",Male
675,Joseph,,Biroc,,,,1903-02-12,"September 7, 1996",Male
676,J.,Watson Webb,Jr.,,,,,,
677,Arthur,,Arling,,,,"September 19, 1906","October 16, 1991",Male
678,Leonard,,Smith,,,,1894-04-19,"October 20, 1947",
679,Frederick,,Delius,,,,,,
680,Elia,,Kazan,,,,1909-09-07,"September 28, 2003",
681,Harmon,,Jones,,,,1911-06-03,"July 10, 1972",Male
682,Leonardo,,Bercovici,,,,,,
683,Monica,,Collingwood,,,,1908-01-05,"October 31, 1989",
684,Adrian,,Scott,,,,,,
685,John,,Paxton,,,,1911-05-21,"January 5, 1985",
686,Harry,,Gerstad,,,,"GerstadJune 11, 1909","July 17, 2002",Male
687,J.,Roy,Hunt,,,,,,
688,Anthony,Havelock-AllanRonald,Neame,,,,,,
689,Anthony,,Havelock-Allan,,,,1904-02-28,11 January 2003,
690,Jack,,Harris,,,,,,
691,Guy,,Green,,,,,,
692,Walter,,Goehr,,,,,,
693,J.,Arthur,Rank-Cineguild,,,,,,
694,Robert,,Simpson,,,,,,
695,Charles,,Clarke,,,,,,
696,Lloyd,,Ahern,,,,,,
697,Cyril,,Mockridge,,,,,,
698,Laurence,,Olivier,,,,,,
699,Helga,,Cranston,,,,,,
700,Desmond,,Dickinson,,,,,,
701,Jean,,Negulesco,,,,,,
702,Allen,,Vincent,,,,,,
703,Irma,von,Cube,,,,,,
704,Ted,,McCord,,,,1900-08-02,"January 19, 1976",
705,Michael,Powell Emeric,Pressburger,,,,,,
706,Reginald,,Mills,,,,1912-09-15,,
707,Jack,,Cardiff,,,,1914-09-18,22 April 2009,
708,Brian,,Easdale,,,,,,
709,J.,Arthur,Rank-Archers,,,,,,
710,Robert,,Bassler,,,,,,
711,Frank,,Partos,,,,1901-07-02,"December 23, 1956",
712,Millen,,Brand,,,,1906-01-19,"March 19, 1980",Male
713,Arthur,,Laurents,,,,1917-07-14,"May 5, 2011",Male
714,Ted,D.,McCord,,,,,,
715,Robert,,Rossen,,,,1908-03-16,"February 18, 1966",
716,Robert,,Parrish,,,,1916-01-04,"December 4, 1995",Male
717,Burnett,,Guffey,,,,1905-05-26,"May 30, 1983",
718,Robert,,Pirosh,,,,1910-04-01,"December 25, 1989",Male
719,John,D.,Dunning,,,,,,
720,Paul,C.,Vogel,,,,"August 22, 1899","November 24, 1975",Male
721,Lennie,,Hayton,,,,1908-02-14,"April 24, 1971",Male
722,Ruth,,Goetz,,,,,,
723,Sol,C.,Siegel,,,,1903-03-30,"December 29, 1982",
724,Vera,,Caspary,,,,,,
725,Sy,,Bartlett,,,,,,
726,Beirne,Lay,Jr.,,,,,,
727,All,About,Eve,,,,1950-10-13,,
728,S.,Sylvan,Simon,,,,,,
729,Albert,,Mannheimer,,,,,,
730,Charles,,Nelson,,,,,,
731,Frederick,,Hollander,,,,,,
732,Vincente,,Minnelli,,,,1903-02-28,"July 25, 1986",
733,Ferris,,Webster,,,,1912-04-29,"February 4, 1989",Male
734,John,,Alton,,,,1901-10-05,"June 2, 1996",Male
735,Compton,,Bennett,,,,,,
736,Andrew,,Marton,,,,,,
737,Sam,,Zimbalist,,,,1905-03-31,"November 4, 1958",
738,Helen,,Deutsch,,,,,,
739,Robert,,Surtees,,,,1906-08-09,"January 5, 1985",Male
740,Mischa,,Spoliansky,,,,,,
741,D.,M. Marshman,Jr.,,,,,,
742,Arthur,,Schmidt,,,,1912-08-21,"July 22, 1965",Male
743,Arthur,,Freed,,,,1894-09-09,"April 12, 1973",
744,Alan,Jay,Lerner,,,,1918-08-31,"June 14, 1986",
745,George,,Gershwin,,,,1898-09-26,"July 11, 1937",
746,Ira,,Gershwin,,,,1896-12-06,"August 17, 1983",
747,Johnny,,Green,,,,1908-10-10,"May 15, 1989",
748,Saul,,Chaplin,,,,"KaplanFebruary 19, 1912","November 15, 1997",
749,Frank,,McCarthy,,,,,,
750,Peter,,Viertel,,,,,,
751,Franz,,Planer,,,,,,
752,Michael,,Wilson,,,,1914-07-01,"April 9, 1978",
753,Harry,,Brown,,,,,,
754,William,V.,Skall,,,,"October 5, 1897","March 22, 1976",
755,Charles,K.,Feldman,,,,1905-04-26,"May 25, 1968",
756,Tennessee,,Williams,,,,1911-03-26,"February 25, 1983",
757,Alex,,North,,,,1910-12-04,"September 8, 1991",Male
758,Fredric,M.,Frank,,,,,,
759,Theodore,St.,John,,,,,,
760,Barré,,Lyndon,,,,,,
761,Fred,,Zinnemann,,,,1907-04-29,"March 14, 1997",
762,Stanley,,Kramer,,,,1913-09-29,"February 19, 2001",Male
763,Carl,,Foreman,,,,1914-07-23,"June 26, 1984",
764,Elmo,,Williams,,,,"WilliamsApril 30, 1913","November 25, 2015",Male
765,Harry,W.,Gerstad,,,,,,
766,Floyd,,Crosby,,,,"CrosbyDecember 12, 1899","September 30, 1985",
767,Richard,,Thorpe,,,,,,
768,Aeneas,,MacKenzie,,,,,,
769,Marguerite,,Roberts,,,,,,
770,Frank,,Clarke,,,,,,
771,John,and James,Woolf,,,,,,
772,Ralph,,Kemplen,,,,1912-10-08,4 April 2004,
773,Oswald,,Morris,,,,1915-11-22,17 March 2014,
774,Georges,,Auric,,,,,,
775,William,,Engvick,,,,,,
776,Frank,S.,Nugent,,,,1908-05-27,"December 29, 1965",Male
777,Jack,,Murray,,,,,,
778,Winton,C.,Hoch,,,,,,
779,Buddy,,Adler,,,,1906-06-22,"July 12, 1960",
780,Daniel,,Taradash,,,,,,
781,William,A.,Lyon,,,,,,
782,George,,Duning,,,,"February 25, 1908","February 27, 2000",
783,Morris,,Stoloff,,,,,,
784,John,,Houseman,,,,1902-09-22,"October 31, 1988",
785,John,,Dunning,,,,,,
786,A.C.E.,,,,,,,,
787,Miklos,,Rozsa,,,,,,
788,Gina,,Kaus,,,,,,
789,Albert,,Maltz,,,,1908-10-28,"April 26, 1985",
790,Ian,McLellan,Hunter,,,,1915-08-08,5 March 1991,
791,John,,Dighton,,,,,,
792,Robert,,Swink,,,,1918-06-03,"August 15, 2000",
793,Henri,,Alekan,,,,1909-02-10,15 June 2001,
794,A.,B. Guthrie,Jr.,,,,1901-01-13,"April 26, 1991",Male
795,William,Hornbeck Tom,McAdoo,,,,,,
796,Loyal,,Griggs,,,,1906-08-15,"May 6, 1978",
797,Sam,,Spiegel,,,,"SpiegelNovember 11, 1901","December 31, 1985",
798,Budd,,Schulberg,,,,1914-03-27,"August 5, 2009",Male
799,Boris,,Kaufman,,,,1906-08-24,"June 24, 1980",
800,Leonard,,Bernstein,,,,1918-08-25,"October 14, 1990",
801,Stanley,,Roberts,,,,,,
802,Michael,,Blankfort,,,,,,
803,Henry,,Batista,,,,"BatistaFebruary 3, 1914","August 15, 2002",
804,John,F.,Warren,,,,1909-05-01,"August 8, 2000",Male
805,Stanley,,Donen,,,,,,
806,Jack,,Cummings,,,,,,
807,Dorothy,,Kingsley,,,,1909-10-14,"September 26, 1997",
808,George,,Folsey,,,,,,
809,Gene,de,Paul,,,,1919-06-17,"February 27, 1988",
810,Johnny,,Mercer,,,,1909-11-18,"June 25, 1976",
811,John,,Patrick,,,,,,
812,William,,Reynolds,,,,,,
813,Milton,R.,Krasner,,,,1904-02-17,"July 17, 1988",
814,Delbert,,Mann,,,,1920-01-30,"November 11, 2007",
815,Paddy,,Chayefsky,,,,1923-01-29,"August 1, 1981",Male
816,Alan,"Crosland,",Jr.,,,,,,
817,Joseph,,LaShelle,,,,1900-07-09,"August 20, 1989",
818,Harold,,Hecht,,,,1907-06-01,"May 26, 1985",
819,William,H.,Reynolds,,,,,,
820,Sammy,,Fain,,,,1902-06-17,"December 6, 1989",Male
821,Joshua,,Logan,,,,,,
822,Leland,,Hayward,,,,1902-09-13,"March 18, 1971",Male
823,Fred,,Kohlmar,,,,,,
824,Daniel,,Mann,,,,,,
825,Michael,,Anderson,,,,,,
826,Michael,,Todd,,,,1907-06-22,"March 22, 1958",
827,James,,Poe,,,,1921-10-04,"January 24, 1980",Male
828,S.,J.,Perelman,,,,,,
829,Howard,,Epstein,,,,,,
830,Edward,A.,Biery,,,,,,
831,Ellsworth,,Fredericks,,,,,,
832,Henry,,Ginsberg,,,,1897-04-29,"June 10, 1979",Male
833,Ivan,,Moffat,,,,,,
834,Philip,W.,Anderson,,,,,,
835,Fred,,Bohanan,,,,1907-11-29,"June 15, 1980",Male
836,Walter,,Lang,,,,,,
837,Ernest,,Lehman,,,,1915-12-08,"July 2, 2005",
838,Richard,,Rodgers,,,,1902-06-28,"December 30, 1979",
839,Jesse,"L. Lasky,",Jr.,,,,,,
840,Jack,,Gariss,,,,,,
841,Elmer,,Bernstein,,,,1922-04-04,"August 18, 2004",
842,Peter,,Taylor,,,,,,
843,Malcolm,,Arnold,,,,,,
844,Sidney,,Lumet,,,,1924-06-25,"April 9, 2011",
845,Henry,,Fonda,,,,1905-05-16,"August 12, 1982",
846,Reginald,,Rose,,,,1920-12-10,"April 19, 2002",Male
847,Carl,,Lerner,,,,,,
848,Kenyon,,Hopkins,,,,,,
849,Mark,,Robson,,,,,,
850,John,Michael,Hayes,,,,,,
851,David,,Bretherton,,,,1924-02-29,"May 11, 2000",
852,Arthur,P.,Schmidt,,,,,,
853,Ellsworth,,Fredricks,,,,1904-06-02,"August 16, 1993",Male
854,Harry,,Kurnitz,,,,1908-01-05,"March 18, 1968",
855,Russell,,Harlan,,,,,,
856,Matty,,Malneck,,,,,,
857,Frederick,,Loewe,,,,1901-06-10,"February 14, 1988",
858,André,,Previn,,,,1929-04-06,"February 28, 2019",
859,Morton,,DaCosta,,,,,,
860,Betty,,Comden,,,,1917-05-03,"November 23, 2006",Female
861,Adolph,,Green,,,,1914-12-02,"October 23, 2002",
862,William,H.,Ziegler,,,,"September 4, 1909","July 2, 1977",Male
863,Bronislau,,Kaper,,,,,,
864,Richard,,Brooks,,,,"SaxMay 18, 1912","March 11, 1992",
865,William,,Daniels,,,,,,
866,Charles,,Wolcott,,,,,,
867,Harold,Jacob,Smith,,,,1912-07-02,"December 28, 1970",
868,Frederic,,Knudtson,,,,1906-04-09,"February 15, 1964",Male
869,Sam,,Leavitt,,,,1904-02-06,"March 21, 1984",
870,Ernest,,Gold,,,,1921-07-13,"March 17, 1999",Male
871,Terence,,Rattigan,,,,1911-06-10,30 November 1977,
872,John,,Gay,,,,,,
873,Marjorie,,Fowler,,,,"JohnsonJuly 16, 1920",2003-07-09,Female
874,David,,Raksin,,,,1912-08-04,"August 9, 2004",Male
875,Karl,,Tunberg,,,,1907-03-11,"April 3, 1992",
876,Robert,L.,Surtees,,,,,,
877,Otto,,Preminger,,,,1905-12-05,23 April 1986,
878,Wendell,,Mayes,,,,"July 21, 1919","March 28, 1992",
879,Louis,R.,Loeffler,,,,"February 24, 1897","April 22, 1972",
880,Duke,,Ellington,,,,1899-04-29,"May 24, 1974",
881,Robert,,Anderson,,,,1917-04-28,"February 9, 2009",Male
882,Walter,,Thompson,,,,"May 8, 1903","December 17, 1975",Male
883,Jack,,Clayton,,,,,,
884,John,,Woolf,,,,,,
885,James,,Woolf,,,,,,
886,Neil,,Paterson,,,,,,
887,Freddie,,Francis,,,,1917-12-22,17 March 2007,
888,Mario,,Nascimbene,,,,,,
889,I.,A. L.,Diamond,,,,"DomniciJune 27, 1920","April 21, 1988",
890,The,,Hustler,,,,1961-09-25,,
891,Judgment,at,Nuremberg,,,,1961-12-14,,
892,America,,America,,,,1963-12-15,,
893,Dr.,Strangelove or: How I Learned to Stop Worrying and Love the,Bomb,,,,1964-01-29,,
894,A,Thousand,Clowns,,,,1965-12-13,,
895,The,"Russians Are Coming, the Russians Are",Coming,,,,1966-05-25,,
896,The,,Graduate,,,,1967-12-20,,
897,Guess,Who's Coming to,Dinner,,,,1967-12-11,,
898,"Rachel,",,Rachel,,,,1968-08-26,,
899,Midnight,,Cowboy,,,,1969-05-25,,
900,Anne,of the Thousand,Days,,,,1969-12-18,,
901,Butch,Cassidy and the Sundance,Kid,,,,1969-09-23,,
902,Franklin,J.,Schaffner,,,,1920-05-30,"July 2, 1989",Male
903,Francis,Ford,Coppola,,,,1939-04-07,,
904,Hugh,,Fowler,,,,,,
905,Fred,J.,Koenekamp,,,,"KoenekampNovember 11, 1922","May 31, 2017",
906,Jerry,,Goldsmith,,,,1929-02-10,"July 21, 2004",
907,Five,Easy,Pieces,,,,1970-09-11,,
908,The,Last Picture,Show,,,,1971-10-22,,
909,Nicholas,and,Alexandra,,,,1971-12-13,,
910,The,,Godfather,,,,1972-03-14,,
911,Deliverance,,,,,,1972-07-30,,
912,The,,Sting,,,,1973-12-25,,
913,American,,Graffiti,,,,1973-08-02,,
914,Cries,and,Whispers,,,,1972-12-21,,
915,The,,Exorcist,,,,1973-12-26,,
916,The,Godfather Part,II,,,,1974-12-12,,
917,The,,Conversation,,,,1974-04-07,,
918,The,Towering,Inferno,,,,1974-12-16,,
919,Barry,,Lyndon,,,,1975-12-11,,
920,Dog,Day,Afternoon,,,,1975-09-20,,
921,Rocky,,,,,,1976-11-20,,
922,Taxi,,Driver,,,,1976-02-08,,
923,Annie,,Hall,,,,1977-03-27,,
924,The,Goodbye,Girl,,,,1977-11-30,,
925,The,Deer,Hunter,,,,1978-12-08,,
926,An,Unmarried,Woman,,,,1978-03-05,,
927,Kramer,vs.,Kramer,,,,1979-12-19,,
928,Apocalypse,,Now,,,,1979-05-19,,
929,Breaking,,Away,,,,1979-07-13,,
930,Norma,,Rae,,,,1979-03-02,,
931,Robert,,Redford,,,,1936-08-18,,
932,Ronald,L.,Schwary,,,,1944-05-23,"July 2, 2020",Male
933,Alvin,,Sargent,,,,1927-04-12,"May 9, 2019",Male
934,Jeff,,Kanew,,,,,,
935,John,,Bailey,,,,,,
936,Marvin,,Hamlisch,,,,1944-06-02,"August 6, 2012",Male
937,Raging,,Bull,,,,1980-11-14,,
938,Chariots,of,Fire,,,,1981-03-30,,
939,Raiders,of the Lost,Ark,,,,1981-06-12,,
940,E.T.,the,Extra-Terrestrial,,,,1982-05-26,,
941,Tootsie,,,,,,1982-12-17,,
942,The,,Verdict,,,,1982-12-08,,
943,Terms,of,Endearment,,,,1983-11-23,,
944,Tender,,Mercies,,,,1983-03-04,,
945,Places,in the,Heart,,,,1984-09-21,,
946,A,Soldier's,Story,,,,1984-09-14,,
947,Prizzi's,,Honor,,,,1985-06-14,,
948,Hannah,and Her,Sisters,,,,1986-01-25,,
949,The,Last,Emperor,,,,1987-10-04,,
950,Fatal,,Attraction,,,,1987-09-18,,
951,Moonstruck,,,,,,1987-12-18,,
952,Rain,,Man,,,,1988-12-16,,
953,Dangerous,,Liaisons,,,,1988-12-21,,
954,Mississippi,,Burning,,,,1988-12-02,,
955,Working,,Girl,,,,1988-12-21,,
956,Driving,Miss,Daisy,,,,1989-12-15,,
957,Dead,Poets,Society,,,,1989-06-02,,
958,Field,of,Dreams,,,,1989-05-05,,
959,My,Left,Foot,,,,1989-02-24,,
960,Kevin,,Costner,,,,1955-01-18,,
961,Michael,,Blake,,,,,,
962,Neil,,Travis,,,,,,
963,Dean,,Semler,,,,,,
964,John,,Barry,,,,1933-11-03,30 January 2011,
965,Jim,,Wilson,,,,,,
966,Awakenings,,,,,,1990-12-22,,
967,The,Godfather Part,III,,,,1990-12-20,,
968,Goodfellas,,,,,,1990-09-09,,
969,Bugsy,,,,,,1991-12-10,,
970,The,Prince of,Tides,,,,1991-12-25,,
971,Unforgiven,,,,,,1992-08-03,,
972,The,Crying,Game,,,,2014-08-29,,
973,A,Few Good,Men,,,,1992-12-09,,
974,Schindler's,,List,,,,1993-11-30,,
975,In,the Name of the,Father,,,,1993-12-27,,
976,The,,Piano,,,,1993-05-15,,
977,Forrest,,Gump,,,,1994-06-23,,
978,Four,Weddings and a,Funeral,,,,1994-01-20,,
979,Pulp,,Fiction,,,,1994-05-21,,
980,The,Shawshank,Redemption,,,,1994-09-10,,
981,Braveheart,,,,,,1995-05-18,,
982,The,,Postman,,,,1994-09-01,,
983,Jerry,,Maguire,,,,1996-12-13,,
984,As,Good as It,Gets,,,,1997-12-06,,
985,The,Full,Monty,,,,1997-08-13,,
986,Good,Will,Hunting,,,,1997-12-02,,
987,Shakespeare,in,Love,,,,1998-12-11,,
988,Life,Is,Beautiful,,,,1997-12-20,,
989,Saving,Private,Ryan,,,,1998-07-24,,
990,The,Sixth,Sense,,,,1999-08-02,,
991,Ridley,,Scott,,,,,,
992,David,,Franzoni,,,,1947-03-04,,Male
993,John,,Logan,,,,1961-09-24,,
994,William,,Nicholson,,,,1948-01-12,,
995,Pietro,,Scalia,,,,1960-03-17,,
996,John,,Mathieson,,,,1961-05-03,,
997,Hans,,Zimmer,,,,1957-09-12,,
998,Lisa,,Gerrard,,,,,,
999,Douglas,,Wick,,,,,,
1000,Branko,,Lustig,,,,1932-06-10,14 November 2019,Male
1001,Crouching,"Tiger, Hidden",Dragon,,,,2000-05-18,,
1002,Gosford,,Park,,,,2001-11-07,,
1003,In,the,Bedroom,,,,2001-01-19,,
1004,The,Lord of the Rings: The Fellowship of the,Ring,,,,2001-12-10,,
1005,Moulin,,Rouge!,,,,2001-05-09,,
1006,Gangs,of New,York,,,,2002-12-20,,
1007,The,Lord of the Rings: The Two,Towers,,,,2002-12-05,,
1008,The,Lord of the Rings: The Return of the,King,,,,2003-12-01,,
1009,Master,and Commander: The Far Side of the,World,,,,2003-11-14,,
1010,Million,Dollar,Baby,,,,2004-12-05,,
1011,Sideways,,,,,,2004-09-13,,
1012,Brokeback,,Mountain,,,,2005-09-02,,
1013,Good,"Night, and Good",Luck,,,,2005-09-01,,
1014,The,,Departed,,,,2006-09-26,,
1015,Letters,from Iwo,Jima,,,,2006-12-09,,
1016,Little,Miss,Sunshine,,,,2006-01-20,,
1017,No,Country for Old,Men,,,,2007-05-19,,
1018,There,Will Be,Blood,,,,2007-09-27,,
1019,Slumdog,,Millionaire,,,,2008-08-30,,
1020,The,Hurt,Locker,,,,2008-09-04,,
1021,District,,9,,,,2009-07-23,,
1022,An,,Education,,,,2009-01-18,,
1023,Inglourious,,Basterds,,,,2009-05-20,,
1024,A,Serious,Man,,,,2009-10-02,,
1025,Tom,,Hooper,,,,1972-10-05,,
1026,UK,Film,Council,,,,,,
1027,David,,Seidler,,,,,,
1028,Tariq,,Anwar,,,,,,
1029,Danny,,Cohen,,,,,,
1030,Alexandre,,Desplat,,,,1961-08-23,,
1031,Iain,,Canning,,,,,,
1032,Emile,,Sherman,,,,,,
1033,Gareth,,Unwin,,,,1972-02-20,,Male
1034,The,,Fighter,,,,2010-12-06,,
1035,Inception,,,,,,2010-07-08,,
1036,127,,Hours,,,,2010-09-04,,
1037,The,Social,Network,,,,2010-09-24,,
1038,Toy,Story,3,,,,2010-06-12,,
1039,Winter's,,Bone,,,,2010-01-21,,
1040,The,,Descendants,,,,2011-09-10,,
1041,Midnight,in,Paris,,,,2011-05-11,,
1042,Beasts,of the Southern,Wild,,,,2012-01-20,,
1043,Django,,Unchained,,,,2012-12-11,,
1044,Silver,Linings,Playbook,,,,2012-09-08,,
1045,Zero,Dark,Thirty,,,,2012-12-10,,
1046,American,,Hustle,,,,2013-12-08,,
1047,Dallas,Buyers,Club,,,,2013-09-07,,
1048,American,,Sniper,,,,2014-11-11,,Male
1049,The,Grand Budapest,Hotel,,,,2014-02-06,,
1050,The,Imitation,Game,,,,,,
1051,Mad,Max: Fury,Road,,,,2015-05-07,,
1052,Hacksaw,,Ridge,,,,2016-09-04,,
1053,Hidden,,Figures,,,,2016-12-10,,
1054,La,La,Land,,,,2016-08-31,,
1055,The,Shape of,Water,,,,2017-08-31,,
1056,Get,,Out,,,,2017-01-23,,
1057,Phantom,,Thread,,,,2017-12-11,,
1058,Three,"Billboards Outside Ebbing,",Missouri,,,,2017-09-04,,
1059,BlacKkKlansman,,,,,,2018-05-14,,
1060,The,,Favourite,,,,2018-08-30,,
1061,Bong,Joon,Ho,,,,,,
1062,Kwak,,Sin-ae,,,,1968-10-23,,Female
1063,Han,,Jin-won,,,,,,
1064,Yang,,Jin-mo,,,,,,Male
1065,Hong,,Kyung-pyo,,,,,,
1066,Jung,,Jae-il,,,,,,
1067,Bong,,Joon-ho,,,,1969-09-14,,
1068,Ford,v,Ferrari,,,,2019-08-30,,
1069,The,,Irishman,,,,2019-09-27,,
1070,Jojo,,Rabbit,,,,2019-09-08,,
1071,Marriage,,Story,,,,2019-08-29,,
1072,Once,Upon a Time in,Hollywood,,,,2019-05-21,,
1073,Chloé,,Zhao,,,,1982-03-31,,
1074,Frances,,McDormand,,,,1957-06-23,,
1075,Peter,,Spears,,,,1965-11-29,,
1076,Mollye,,Asher,,,,,,Female
1077,Joshua,James,Richards,,,,,,Male
1078,Ludovico,,Einaudi,,,,,,
1079,Judas,and the Black,Messiah,,,,2021-02-01,,
1080,Mank,,,,,,2020-11-13,,
1081,Promising,Young,Woman,,,,2020-01-25,,
1082,Sound,of,Metal,,,,2019-09-06,,
1083,The,Trial of the Chicago,7,,,,2020-09-25,,
1084,Sian,,Heder,,,,,,
1085,Pathé,,,,,,,,
1086,Geraud,,Brisson,,,,,,
1087,Paula,,Huidobro,,,,,,
1088,Marius,de,Vries,,,,,,
1089,Philippe,,Rousselet,,,,1968-07-07,,Male
1090,Don't,Look,Up,,,,2021-12-05,,
1091,Licorice,,Pizza,,,,2021-11-26,,
1092,Daniel,KwanDaniel,Scheinert,,,,1988-02-10,,
1093,A24,,,,,,,,
1094,Gozie,,AGBO,,,,,,
1095,Daniel,Kwan Daniel,Scheinert,,,,,,
1096,Paul,,Rogers,,,,,,
1097,Larkin,,Seiple,,,,,,
1098,Son,,Lux,,,,,,
1099,Daniel,"Kwan, Daniel",Scheinert,,,,,,
1100,Jonathan,,Wang,,,,,,
1101,Avatar:,The Way of,Water,,,,2022-12-06,,
1102,The,Banshees of,Inisherin,,,,2022-09-05,,
1103,The,,Fabelmans,,,,2022-09-10,,
1104,Tár,,,,,,2022-09-01,,
1105,Top,Gun:,Maverick,,,,2022-04-28,,
1106,Triangle,of,Sadness,,,,2022-05-21,,
1107,Christopher,,Nolan,,,,1970-07-30,,
1108,Syncopy,,Inc.,,,,,,
1109,Jennifer,,Lame,,,,81 or 1982,,
1110,Hoyte,van,Hoytema,,,,1971-10-04,,
1111,Ludwig,,Göransson,,,,1984-09-01,,
1112,Emma,,Thomas,,,,1971-12-09,,
1113,Charles,,Roven,,,,1949-08-02,,
1114,Anatomy,of a,Fall,,,,2023-05-21,,
1115,The,,Holdovers,,,,2023-08-31,,
1116,Sean,,Baker,,,,1971-02-26,,
1117,Drew,,Daniels,,,,,,
1118,Matthew,,Hearon-Smith,,,,,,
