person_id,first_name,middle_name,last_name,birthDate,country,deathDate
653,Leon,,Shamroy,1901-01-01,United States,1974-01-01
652,Ralph,E.,Winters,1909-01-01,Canada,2004-01-01
650,Miklós,,Rózsa,1907-01-01,Austria,1995-01-01
648,Raymond,,Chandler,1888-01-01,United States,1959-01-01
657,Adrienne,,Fazan,,Germany,1986-01-01
656,Isobel,,Lennart,1915-01-01,United States,1971-01-01
654,George,,Sidney,1916-01-01,United States,2002-01-01
664,David,,Weisbart,1915-01-01,United States,1967-01-01
626,Noël,,Coward,,,
663,Ranald,,MacDougall,1915-01-01,United States,1973-01-01
660,Georgie,,Stoll,,,
661,Harry,,Marker,1899-01-01,United States,1990-01-01
667,Filippo,Del,Giudice,1892-01-01,,1963-01-01
655,MGM,,Cartoons,,,
662,Jerry,,Wald,1911-01-01,United States,1962-01-01
641,Dashiell,,Hammett,1894-01-01,United States,1961-01-01
669,Alan,,Dent,,,
666,Emil,,Newman,1911-01-01,United States,1984-01-01
668,Dallas,,Bower,,,
670,Reginald,,Beck,1902-01-01,Russia,1992-01-01
665,Robert,E.,Sherwood,1896-01-01,United States,1955-01-01
672,Robert,,Krasker,,,
671,Jack,,Hildyard,1908-01-01,United Kingdom,1990-01-01
674,William,,Hornbeck,,United States,
678,Leonard,,Smith,,,
677,Arthur,,Arling,,United States,1991-01-01
676,J.,Watson Webb,Jr.,1916-01-01,United States,2000-01-01
675,Joseph,,Biroc,1903-01-01,United States,1996-01-01
683,Monica,,Collingwood,1908-01-01,United States,1989-01-01
698,Laurence,,Olivier,1907-01-01,United Kingdom,1989-01-01
681,Harmon,,Jones,1911-01-01,Canada,1972-01-01
691,Guy,,Green,,,
682,Leonardo,,Bercovici,,US,
690,Jack,,Harris,,,
687,J.,Roy,Hunt,,United States,1972-01-01
686,Harry,,Gerstad,1909-01-01,1909,2002-01-01
684,Adrian,,Scott,1911-01-01,United States,1972-01-01
685,John,,Paxton,1911-01-01,United States,1985-01-01
673,William,,Walton,,,
692,Walter,,Goehr,,,
689,Anthony,,Havelock-Allan,1904-01-01,United Kingdom,2003-01-01
694,Robert,,Simpson,,,
696,Lloyd,,Ahern,1905-01-01,United States,1983-01-01
700,Desmond,,Dickinson,,,
704,Ted,,McCord,,,
699,Helga,,Cranston,,Germany,2013-01-01
695,Charles,,Clarke,1950-01-01,United Kingdom,
688,Anthony,Havelock-AllanRonald,Neame,,,
697,Cyril,,Mockridge,1896-01-01,United Kingdom,1979-01-01
679,Frederick,,Delius,,,
703,Irma,von,Cube,,,
702,Allen,,Vincent,1903-01-01,United States,1979-01-01
706,Reginald,,Mills,1912-01-01,United Kingdom,1990-01-01
711,Frank,,Partos,1901-01-01,Kingdom of Hungary,1956-01-01
693,J.,Arthur,Rank-Cineguild,,,
710,Robert,,Bassler,1903-01-01,United States,1975-01-01
701,Jean,,Negulesco,,Kingdom of Romania,1993-01-01
705,Michael,Powell Emeric,Pressburger,,,
709,J.,Arthur,Rank-Archers,,,
719,John,D.,Dunning,,,
712,Millen,,Brand,1906-01-01,United States,1980-01-01
708,Brian,,Easdale,,,
714,Ted,D.,McCord,1900-01-01,United States,1976-01-01
718,Robert,,Pirosh,1910-01-01,United States,1989-01-01
722,Ruth,,Goetz,1912-01-01,United States,2001-01-01
720,Paul,C.,Vogel,1899-01-01,1899,1975-01-01
707,Jack,,Cardiff,1914-01-01,United Kingdom,2009-01-01
725,Sy,,Bartlett,1900-01-01,Russia,1978-01-01
717,Burnett,,Guffey,1905-01-01,United States,1983-01-01
680,Elia,,Kazan,1909-01-01,Turkey,2003-01-01
726,Beirne,Lay,Jr.,1909-01-01,United States,1982-01-01
716,Robert,,Parrish,1916-01-01,United States,1995-01-01
721,Lennie,,Hayton,1908-01-01,United States,1971-01-01
728,S.,Sylvan,Simon,1910-01-01,United States,1951-01-01
730,Charles,,Nelson,,,
729,Albert,,Mannheimer,,,
724,Vera,,Caspary,1899-01-01,United States,1987-01-01
723,Sol,C.,Siegel,1903-01-01,Russia,1982-01-01
731,Frederick,,Hollander,,,
713,Arthur,,Laurents,1917-01-01,United States,2011-01-01
735,Compton,,Bennett,,,
733,Ferris,,Webster,1912-01-01,United States,1989-01-01
739,Robert,,Surtees,,,
736,Andrew,,Marton,1904-01-01,Hungary,1992-01-01
734,John,,Alton,1901-01-01,Austro-Hungarian Empire,1996-01-01
742,Arthur,,Schmidt,,,
749,Frank,,McCarthy,,,
738,Helen,,Deutsch,,,
741,D.,M. Marshman,Jr.,1922-01-01,United States,2015-01-01
715,Robert,,Rossen,1908-01-01,United States,1966-01-01
740,Mischa,,Spoliansky,,,
737,Sam,,Zimbalist,1905-01-01,Russia,1958-01-01
748,Saul,,Chaplin,,United States,1997-01-01
727,All,About,Eve,,,
753,Harry,,Brown,,,
752,Michael,,Wilson,,,
747,Johnny,,Green,1908-01-01,United States,1989-01-01
751,Franz,,Planer,,,
743,Arthur,,Freed,1894-01-01,United States,1973-01-01
750,Peter,,Viertel,1920-01-01,Germany,2007-01-01
746,Ira,,Gershwin,1896-01-01,United States,1983-01-01
754,William,V.,Skall,1897-01-01,1897,1976-01-01
758,Fredric,M.,Frank,,,
760,Barré,,Lyndon,,,
755,Charles,K.,Feldman,1905-01-01,United States,1968-01-01
770,Frank,,Clarke,,,
759,Theodore,St.,John,,,
745,George,,Gershwin,1898-01-01,United States,1937-01-01
764,Elmo,,Williams,,United States,2015-01-01
765,Harry,W.,Gerstad,1909-01-01,1909,2002-01-01
768,Aeneas,,MacKenzie,,,
769,Marguerite,,Roberts,1905-01-01,United States,1989-01-01
766,Floyd,,Crosby,,United States,1985-01-01
757,Alex,,North,1910-01-01,United States,1991-01-01
744,Alan,Jay,Lerner,1918-01-01,US,1986-01-01
772,Ralph,,Kemplen,1912-01-01,United Kingdom,2004-01-01
777,Jack,,Murray,,,
767,Richard,,Thorpe,1896-01-01,United States,1991-01-01
771,John,and James,Woolf,,,
775,William,,Engvick,,,
774,Georges,,Auric,1899-01-01,France,1983-01-01
763,Carl,,Foreman,1914-01-01,United States,1984-01-01
785,John,,Dunning,,,
778,Winton,C.,Hoch,,,
776,Frank,S.,Nugent,1908-01-01,US,1965-01-01
773,Oswald,,Morris,1915-01-01,United Kingdom,2014-01-01
762,Stanley,,Kramer,1913-01-01,United States,2001-01-01
732,Vincente,,Minnelli,1903-01-01,United States,1986-01-01
779,Buddy,,Adler,1906-01-01,United States,1960-01-01
780,Daniel,,Taradash,1913-01-01,United States,2003-01-01
783,Morris,,Stoloff,,,
782,George,,Duning,,United States,2000-01-01
756,Tennessee,,Williams,1911-01-01,United States,1983-01-01
781,William,A.,Lyon,,United States,
788,Gina,,Kaus,1893-01-01,Austria,1985-01-01
761,Fred,,Zinnemann,1907-01-01,Austria,1997-01-01
790,Ian,McLellan,Hunter,1915-01-01,United Kingdom,1991-01-01
791,John,,Dighton,,,
786,A.C.E.,,A.C.E.,,,
792,Robert,,Swink,1918-01-01,United States,2000-01-01
787,Miklos,,Rozsa,1907-01-01,Austria,1995-01-01
793,Henri,,Alekan,1909-01-01,France,2001-01-01
789,Albert,,Maltz,1908-01-01,United States,1985-01-01
796,Loyal,,Griggs,1906-01-01,United States,1978-01-01
784,John,,Houseman,1902-01-01,Kingdom of Romania,1988-01-01
794,A.,B. Guthrie,Jr.,1901-01-01,United States,1991-01-01
806,Jack,,Cummings,,,
799,Boris,,Kaufman,1906-01-01,Russia,1980-01-01
804,John,F.,Warren,1909-01-01,United States,2000-01-01
803,Henry,,Batista,,United States,2002-01-01
797,Sam,,Spiegel,,Poland,1985-01-01
801,Stanley,,Roberts,1970-01-01,United States,
802,Michael,,Blankfort,,United States,
811,John,,Patrick,,,
795,William,Hornbeck Tom,McAdoo,,,
798,Budd,,Schulberg,1914-01-01,United States,2009-01-01
807,Dorothy,,Kingsley,1909-01-01,United States,1997-01-01
808,George,,Folsey,1898-01-01,United States,1988-01-01
809,Gene,de,Paul,1919-01-01,United States,1988-01-01
813,Milton,R.,Krasner,1904-01-01,United States,1988-01-01
812,William,,Reynolds,,,
826,Michael,,Todd,,,
825,Michael,,Anderson,,,
817,Joseph,,LaShelle,1900-01-01,United States,1989-01-01
819,William,H.,Reynolds,,,
823,Fred,,Kohlmar,,,
816,Alan,Crosland,Jr.,,United States,2001-01-01
822,Leland,,Hayward,1902-01-01,United States,1971-01-01
814,Delbert,,Mann,1920-01-01,United States,2007-01-01
824,Daniel,,Mann,1912-01-01,United States,1991-01-01
830,Edward,A.,Biery,,United States,2012-01-01
829,Howard,,Epstein,1949-01-01,Nova Scotia,
820,Sammy,,Fain,1902-01-01,United States,1989-01-01
827,James,,Poe,1921-01-01,United States,1980-01-01
821,Joshua,,Logan,1908-01-01,United States,1988-01-01
832,Henry,,Ginsberg,1897-01-01,1897,1979-01-01
810,Johnny,,Mercer,1909-01-01,United States,1976-01-01
828,S.,J.,Perelman,1904-01-01,United States,1979-01-01
835,Fred,,Bohanan,1907-01-01,1907,1980-01-01
831,Ellsworth,,Fredericks,1904-01-01,United States,1993-01-01
833,Ivan,,Moffat,,,
805,Stanley,,Donen,1924-01-01,United States,2019-01-01
840,Jack,,Gariss,1920-01-01,United States,1985-01-01
842,Peter,,Taylor,,,
836,Walter,,Lang,1896-01-01,US,1972-01-01
839,Jesse,L. Lasky,Jr.,1910-01-01,United States,1988-01-01
849,Mark,,Robson,,,
847,Carl,,Lerner,,,
815,Paddy,,Chayefsky,1923-01-01,United States,1981-01-01
837,Ernest,,Lehman,1915-01-01,United States,2005-01-01
848,Kenyon,,Hopkins,1912-01-01,United States,1983-01-01
853,Ellsworth,,Fredricks,1904-01-01,United States,1993-01-01
850,John,Michael,Hayes,,,
854,Harry,,Kurnitz,1908-01-01,United States,1968-01-01
851,David,,Bretherton,1924-01-01,United States,2000-01-01
843,Malcolm,,Arnold,,,
846,Reginald,,Rose,1920-01-01,United States,2002-01-01
855,Russell,,Harlan,,,
834,Philip,W.,Anderson,1923-01-01,United States,2020-01-01
852,Arthur,P.,Schmidt,1912-01-01,1912,1965-01-01
818,Harold,,Hecht,1907-01-01,United States,1985-01-01
841,Elmer,,Bernstein,1922-01-01,United States,2004-01-01
856,Matty,,Malneck,1903-01-01,United States,1981-01-01
859,Morton,,DaCosta,,,
862,William,H.,Ziegler,,United States,1977-01-01
800,Leonard,,Bernstein,1918-01-01,United States,1990-01-01
866,Charles,,Wolcott,,,
868,Frederic,,Knudtson,1906-01-01,United States,1964-01-01
869,Sam,,Leavitt,1904-01-01,United States,1984-01-01
863,Bronislau,,Kaper,1902-01-01,1902,1983-01-01
867,Harold,Jacob,Smith,1912-01-01,United States,1970-01-01
838,Richard,,Rodgers,1902-01-01,United States,1979-01-01
872,John,,Gay,1685-01-01,United Kingdom,1732-01-01
873,Marjorie,,Fowler,1920-01-01,1920,2003-01-01
857,Frederick,,Loewe,1901-01-01,Germany,1988-01-01
875,Karl,,Tunberg,1907-01-01,United States,1992-01-01
860,Betty,,Comden,1917-01-01,United States,2006-01-01
844,Sidney,,Lumet,1924-01-01,United States,2011-01-01
861,Adolph,,Green,1914-01-01,United States,2002-01-01
865,William,,Daniels,1927-01-01,United States,
871,Terence,,Rattigan,1911-01-01,United Kingdom,1977-01-01
878,Wendell,,Mayes,,United States,1992-01-01
874,David,,Raksin,1912-01-01,United States,2004-01-01
876,Robert,L.,Surtees,1906-01-01,United States,1985-01-01
845,Henry,,Fonda,1905-01-01,United States,1982-01-01
870,Ernest,,Gold,1921-01-01,Austria,1999-01-01
864,Richard,,Brooks,,United States,1992-01-01
882,Walter,,Thompson,,,
886,Neil,,Paterson,,,
884,John,,Woolf,,,
881,Robert,,Anderson,,,
879,Louis,R.,Loeffler,,United States,
888,Mario,,Nascimbene,1913-01-01,Italy,2002-01-01
858,André,,Previn,1929-01-01,Germany,2019-01-01
877,Otto,,Preminger,1905-01-01,United Kingdom,1986-01-01
883,Jack,,Clayton,1921-01-01,United Kingdom,1995-01-01
892,America,,America,,,
889,I.,A. L.,Diamond,,Romania,1988-01-01
885,James,,Woolf,,,
894,A,Thousand,Clowns,,,
887,Freddie,,Francis,1917-01-01,United Kingdom,2007-01-01
898,Rachel,,Rachel,,,
900,Anne,of the Thousand,Days,,,
891,Judgment,at,Nuremberg,,,
897,Guess,Who's Coming to,Dinner,,,
880,Duke,,Ellington,1899-01-01,United States,1974-01-01
904,Hugh,,Fowler,,United States,1975-01-01
909,Nicholas,and,Alexandra,,,
905,Fred,J.,Koenekamp,,United States,2017-01-01
893,Dr.,Strangelove or: How I Learned to Stop Worrying and Love the,Bomb,,,
907,Five,Easy,Pieces,,,
901,Butch,Cassidy and the Sundance,Kid,,,
911,Deliverance,,Deliverance,,,
902,Franklin,J.,Schaffner,1920-01-01,Japan,1989-01-01
899,Midnight,,Cowboy,,,
926,An,Unmarried,Woman,,,
906,Jerry,,Goldsmith,1929-01-01,United States,2004-01-01
913,American,,Graffiti,,,
914,Cries,and,Whispers,,,
919,Barry,,Lyndon,,,
934,Jeff,,Kanew,1944-01-01,United States,
935,John,,Bailey,,,
930,Norma,,Rae,,,
932,Ronald,L.,Schwary,1944-01-01,1944,2020-01-01
929,Breaking,,Away,,,
922,Taxi,,Driver,,,
927,Kramer,vs.,Kramer,,,
933,Alvin,,Sargent,1927-01-01,United States,2019-01-01
920,Dog,Day,Afternoon,,,
921,Rocky,,Rocky,,,
923,Annie,,Hall,,,
903,Francis,Ford,Coppola,1939-01-01,United States,
946,A,Soldier's,Story,,,
941,Tootsie,,Tootsie,,,
945,Places,in the,Heart,,,
937,Raging,,Bull,,,
947,Prizzi's,,Honor,,,
943,Terms,of,Endearment,,,
951,Moonstruck,,Moonstruck,,,
936,Marvin,,Hamlisch,1944-01-01,United States,2012-01-01
938,Chariots,of,Fire,,,
944,Tender,,Mercies,,,
948,Hannah,and Her,Sisters,,,
928,Apocalypse,,Now,,,
931,Robert,,Redford,1936-01-01,United States,
950,Fatal,,Attraction,,,
961,Michael,,Blake,,,
953,Dangerous,,Liaisons,,,
964,John,,Barry,,,
955,Working,,Girl,,,
965,Jim,,Wilson,,,
952,Rain,,Man,,,
962,Neil,,Travis,1936-01-01,United States,2012-01-01
959,My,Left,Foot,,,
963,Dean,,Semler,1943-01-01,Australia,
956,Driving,Miss,Daisy,,,
966,Awakenings,,Awakenings,,,
954,Mississippi,,Burning,,,
957,Dead,Poets,Society,,,
940,E.T.,the,Extra-Terrestrial,,,
969,Bugsy,,Bugsy,,,
958,Field,of,Dreams,,,
975,In,the Name of the,Father,,,
973,A,Few Good,Men,,,
939,Raiders,of the Lost,Ark,,,
960,Kevin,,Costner,1955-01-01,United States,
968,Goodfellas,,Goodfellas,,,
971,Unforgiven,,Unforgiven,,,
993,John,,Logan,,,
994,William,,Nicholson,,,
984,As,Good as It,Gets,,,
983,Jerry,,Maguire,,,
981,Braveheart,,Braveheart,,,
978,Four,Weddings and a,Funeral,,,
992,David,,Franzoni,1947-01-01,1947,
996,John,,Mathieson,,,
986,Good,Will,Hunting,,,
995,Pietro,,Scalia,1960-01-01,Italy,
988,Life,Is,Beautiful,,,
987,Shakespeare,in,Love,,,
974,Schindler's,,List,,,
1000,Branko,,Lustig,1932-01-01,Kingdom of Yugoslavia,2019-01-01
999,Douglas,,Wick,,United States,
1003,In,the,Bedroom,,,
977,Forrest,,Gump,,,
1002,Gosford,,Park,,,
979,Pulp,,Fiction,,,
1006,Gangs,of New,York,,,
1009,Master,and Commander: The Far Side of the,World,,,
997,Hans,,Zimmer,1957-01-01,Germany,
991,Ridley,,Scott,1937-01-01,United Kingdom,
1013,Good,"Night, and Good",Luck,,,
1010,Million,Dollar,Baby,,,
1005,Moulin,,Rouge!,,,
998,Lisa,,Gerrard,1961-01-01,Australia,
1028,Tariq,,Anwar,,,
1011,Sideways,,Sideways,,,
1022,An,,Education,,,
1029,Danny,,Cohen,,,
1015,Letters,from Iwo,Jima,,,
1016,Little,Miss,Sunshine,,,
989,Saving,Private,Ryan,,,
1024,A,Serious,Man,,,
1027,David,,Seidler,1937-01-01,United Kingdom,2024-01-01
1026,UK,Film,Council,,,
1033,Gareth,,Unwin,1972-01-01,Germany,
1018,There,Will Be,Blood,,,
1039,Winter's,,Bone,,,
1025,Tom,,Hooper,1972-01-01,United Kingdom,
1031,Iain,,Canning,1979-01-01,,
1032,Emile,,Sherman,1972-01-01,,
1012,Brokeback,,Mountain,,,
1023,Inglourious,,Basterds,,,
1042,Beasts,of the Southern,Wild,,,
1019,Slumdog,,Millionaire,,,
1017,No,Country for Old,Men,,,
1030,Alexandre,,Desplat,1961-01-01,France,
1041,Midnight,in,Paris,,,
1046,American,,Hustle,,,
1044,Silver,Linings,Playbook,,,
1047,Dallas,Buyers,Club,,,
1043,Django,,Unchained,,,
1057,Phantom,,Thread,,,
1035,Inception,,Inception,,,
1045,Zero,Dark,Thirty,,,
1053,Hidden,,Figures,,,
1052,Hacksaw,,Ridge,,,
1048,American,,Sniper,,,
1059,BlacKkKlansman,,BlacKkKlansman,,,
1065,Hong,,Kyung-pyo,1962-01-01,1962,
1063,Han,,Jin-won,,,
1062,Kwak,,Sin-ae,1968-01-01,South Korea,
1056,Get,,Out,,,
1064,Yang,,Jin-mo,,South Korea,
1066,Jung,,Jae-il,1982-01-01,South Korea,
1076,Mollye,,Asher,,US,
1071,Marriage,,Story,,,
1077,Joshua,James,Richards,,United Kingdom,
1075,Peter,,Spears,1965-01-01,United States,
1051,Mad,Max: Fury,Road,,,
1084,Sian,,Heder,1977-01-01,United States,
1054,La,La,Land,,,
1078,Ludovico,,Einaudi,1955-01-01,Italy,
1086,Geraud,,Brisson,,,
1087,Paula,,Huidobro,,,
1081,Promising,Young,Woman,,,
1068,Ford,v,Ferrari,,,
1082,Sound,of,Metal,,,
1079,Judas,and the Black,Messiah,,,
1085,Pathé,,Pathé,,,
1089,Philippe,,Rousselet,1968-01-01,France,
1070,Jojo,,Rabbit,,,
1092,Daniel,KwanDaniel,Scheinert,,,
1094,Gozie,,AGBO,,,
1096,Paul,,Rogers,,,
1088,Marius,de,Vries,1961-01-01,United Kingdom,
1080,Mank,,Mank,,,
1095,Daniel,Kwan Daniel,Scheinert,,,
1061,Bong,Joon,Ho,1969-01-01,South Korea,
1091,Licorice,,Pizza,,,
1098,Son,,Lux,,,
1097,Larkin,,Seiple,,,
1100,Jonathan,,Wang,,,
1073,Chloé,,Zhao,1982-01-01,China,
1099,Daniel,"Kwan, Daniel",Scheinert,,,
1067,Bong,,Joon-ho,1969-01-01,South Korea,
1074,Frances,,McDormand,1957-01-01,United States,
1090,Don't,Look,Up,,,
1093,A24,,A24,,,
1104,Tár,,Tár,,,
1072,Once,Upon a Time in,Hollywood,,,
1101,Avatar:,The Way of,Water,,,
1119,Alex,,Coco,,,
1120,Samantha,,Quan,1975-01-01,Canada,
1108,Syncopy,,Inc.,,,
1113,Charles,,Roven,1949-01-01,1949,
1109,Jennifer,,Lame,1981-01-01,United States,
1117,Drew,,Daniels,,,
1118,Matthew,,Hearon-Smith,,,
1110,Hoyte,van,Hoytema,1971-01-01,Switzerland,
1112,Emma,,Thomas,1971-01-01,United Kingdom,
1106,Triangle,of,Sadness,,,
1111,Ludwig,,Göransson,1984-01-01,Sweden,
1132,International,Sound,Version,,,
1129,Del,,Andrews,1894-01-01,United States,1942-01-01
1131,Milton,,Carruth,1899-01-01,United States,1972-01-01
1127,Maxwell,,Anderson,1888-01-01,United States,1959-01-01
1125,Nickel,,Boys,,,
1133,David,,Broekman,,,
1130,C.,Gardner,Sullivan,1884-01-01,United States,1965-01-01
1136,A,Free,Soul,,,
1137,Lady,for a,Day,,,
1128,George,,Abbott,1887-01-01,United States,1995-01-01
1138,One,Night of,Love,,,
1139,My,Man,Godfrey,,,
1122,A,Complete,Unknown,,,
1142,Stage,,Door,,,
1114,Anatomy,of a,Fall,,,
1116,Sean,,Baker,1971-01-01,United States,
1124,Emilia,,Pérez,,,
1148,Kings,,Row,,,
1147,Yankee,Doodle,Dandy,,,
1145,Here,Comes Mr.,Jordan,,,
1144,Mr.,Smith Goes to,Washington,,,
1143,Angels,with Dirty,Faces,,,
1123,Dune:,Part,Two,,,
1150,Double,,Indemnity,,,
1105,Top,Gun:,Maverick,,,
1153,Brief,,Encounter,,,
1166,Max,,Miller,,,
1170,Alan,,Handley,1912-01-01,United States,1990-01-01
1165,Bad,Day at Black,Rock,,,
1163,Roman,,Holiday,,,
1169,Sayonara,,Sayonara,,,
1168,Trevor,,Newman,,,
1152,It's,a Wonderful,Life,,,
1164,Rear,,Window,,,
1175,Never,on,Sunday,,,
1161,High,,Noon,,,
1107,Christopher,,Nolan,1970-01-01,United Kingdom,
1173,I,Want to,Live!,,,
1179,Divorce,Italian,Style,,,
1167,Valentine,,Davies,1905-01-01,US[1],1961-01-01
1176,Richard,,Dunlap,,,
1180,David,and,Lisa,,,
1174,Some,Like It,Hot,,,
1177,Jerome,,Robbins,1918-01-01,United States,1998-01-01
1191,Jack,Haley,Jr.,1933-01-01,United States,2001-01-01
1195,Marty,,Pasetta,1932-01-01,United States,2015-01-01
1184,Woman,in the,Dunes,,,
1188,Gower,,Champion,1919-01-01,US,1980-01-01
1146,Citizen,,Kane,,,
1192,M.,J.,Frankovich,1909-01-01,United States,1992-01-01
1196,Howard,W.,Koch,1916-01-01,United States,2001-01-01
1181,Tony,,Richardson,1928-01-01,United Kingdom,1991-01-01
1194,Fellini,,Satyricon,,,
1185,Blowup,,Blowup,,,
1189,Carol,,Reed,1906-01-01,United Kingdom,1976-01-01
1186,A,Man and a,Woman,,,
1183,Dr.,,Strangelove,,,
1178,La,Dolce,Vita,,,
1201,A,Woman Under the,Influence,,,
1193,John,,Schlesinger,1926-01-01,United Kingdom,2003-01-01
1205,Seven,,Beauties,,,
1199,George,Roy,Hill,1921-01-01,United States,2002-01-01
1204,John,G.,Avildsen,1935-01-01,United States,2017-01-01
1209,Interiors,,Interiors,,,
1200,Last,Tango in,Paris,,,
1198,Bob,,Fosse,1927-01-01,United States,1987-01-01
1203,Amarcord,,Amarcord,,,
1187,Mike,,Nichols,1931-01-01,Germany,2014-01-01
1219,Gene,,Allen,,,
1213,Das,,Boot,,,
1197,William,,Friedkin,1935-01-01,United States,2023-01-01
1210,Robert,,Benton,1932-01-01,United States,
1220,Broadway,Danny,Rose,,,
1222,Samuel,Goldwyn,Jr.,1926-01-01,United States,2015-01-01
1216,Silkwood,,Silkwood,,,
1202,Miloš,,Forman,1932-01-01,Czechoslovakia,2018-01-01
1207,Close,Encounters of the Third,Kind,,,
1218,Larry,,Gelbart,1928-01-01,United States,2009-01-01
1226,Jeff,,Margolis,,,
1230,Gil,,Cates,1934-01-01,United States,2011-01-01
1221,Sydney,,Pollack,1934-01-01,United States,2008-01-01
1227,Allan,,Carr,1937-01-01,United States,1999-01-01
1225,My,Life as a,Dog,,,
1232,Reversal,of,Fortune,,,
1229,A,Fish Called,Wanda,,,
1231,Crimes,and,Misdemeanors,,,
1228,Barry,,Levinson,1942-01-01,United States,
1212,Richard,,Attenborough,1923-01-01,United Kingdom,2014-01-01
1235,Boyz,n the,Hood,,,
1208,Michael,,Cimino,1939-01-01,United States,2016-01-01
1224,Bernardo,,Bertolucci,1941-01-01,Italy,2018-01-01
1234,Thelma,&,Louise,,,
1238,Short,,Cuts,,,
1240,Bullets,Over,Broadway,,,
1214,James,L.,Brooks,1940-01-01,United States,
1215,Fanny,and,Alexander,,,
1233,Jonathan,,Demme,1944-01-01,United States,2017-01-01
1242,David,,Salzman,1943-01-01,United States,
1241,Three,Colours:,Red,,,
1247,Louis,J.,Horvitz,,United States,
1246,Il,Postino: The,Postman,,,
1239,Robert,,Zemeckis,1952-01-01,United States,
1245,Leaving,Las,Vegas,,,
1259,Peter,,Andrews,,,
1223,Oliver,,Stone,1946-01-01,United States,
1252,Richard,D.,Zanuck,1934-01-01,United States,2012-01-01
1217,Gregory,,Peck,1916-01-01,United States,2003-01-01
1253,Lili,Fini,Zanuck,1954-01-01,United States,
1258,Stephen,,Mirrione,1969-01-01,United States,
1248,Anthony,,Minghella,1954-01-01,United Kingdom,2008-01-01
1255,Being,John,Malkovich,,,
1206,Woody,,Allen,1935-01-01,US,
1257,Stephen,,Gaghan,1965-01-01,United States,
1260,Cliff,,Martinez,1954-01-01,United States,
1262,Laura,,Ziskin,1950-01-01,United States,2011-01-01
1264,Gilbert,,Cates,1934-01-01,United States,2011-01-01
1274,Roger,,Goodman,,,
1261,Billy,,Elliot,,,
1244,Mel,,Gibson,1956-01-01,United States,
1243,Quincy,,Jones,1933-01-01,US,2024-01-01
1266,Talk,to,Her,,,
1267,Joe,,Roth,1948-01-01,United States,
1254,Sam,,Mendes,1965-01-01,United Kingdom,
